date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,commodity_label,year_month,month,month_name,year,quarter,day_of_year,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_6,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,price_pct_change_1m,price_pct_change_3m,commodity_enc,market_enc
2011-01-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2700.0,33.44,Sorghum,2011-01,1,Jan,2011,1,15,0.49999999999999994,0.8660254037844387,2700.0,2100.0,1800.0,2200.0,2200.0,458.2575694955839,2066.6666666666665,355.9026084010447,2169.4166666666665,471.9461560839596,0.0,0.5,10,104
2011-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,58.24,0.72,Beans (Dry),2011-01,1,Jan,2011,1,15,0.49999999999999994,0.8660254037844387,61.05,62.99,60.76,44.2,61.6,1.2124768039014642,55.685,7.534334078072228,52.481666666666676,6.293992566268446,-0.04602784602784593,-0.041474654377880116,1,181
2011-01-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2438.0,30.2,Sorghum,2011-01,1,Jan,2011,1,15,0.49999999999999994,0.8660254037844387,2386.0,2250.0,2189.0,2249.0,2275.0,100.85137579626786,2370.6666666666665,240.72944702854025,2478.0,231.37061964813594,0.021793797150041927,0.11375057103700326,10,101
2011-01-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,4730.0,58.59,Beans (Dry),2011-01,1,Jan,2011,1,15,0.49999999999999994,0.8660254037844387,4752.0,4455.0,4450.0,4664.0,4552.333333333333,172.93447699442166,4528.833333333333,142.9970862173946,4581.583333333333,176.1989878896426,-0.00462962962962965,0.06292134831460672,1,181
2011-02-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,36.0,0.44,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,38.0,32.0,32.0,32.0,34.0,3.4641016151377886,32.666666666666664,2.732520204255959,33.958333333333336,3.6021353094905777,-0.052631578947368474,0.125,5,160
2011-02-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,42.6,0.52,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,44.0,42.29,44.7,44.0,43.663333333333334,1.2397714843200407,44.21333333333333,1.2950006435004051,44.501666666666665,1.1198687693680975,-0.031818181818181746,-0.046979865771812124,5,122
2011-02-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,4482.0,55.1,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,4229.0,3816.0,4310.0,4347.0,4118.333333333333,264.94213204647536,4259.833333333333,239.49565062160937,4344.706666666667,234.28919752900916,0.05982501773468907,0.03990719257540598,1,172
2011-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,59.13,0.73,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,62.55,56.01,56.05,52.33,58.203333333333326,3.76437688513437,57.68666666666667,4.067503738986248,52.508333333333326,6.437927155584082,-0.054676258992805704,0.05495093666369333,1,101
2011-02-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,47.81,0.59,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,47.46,48.47,47.77,47.26,47.9,0.5173973328104857,48.07500000000001,0.6656951254142269,47.81583333333333,1.9455191330259145,0.007374631268436627,0.0008373456144024072,1,172
2011-02-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,17.96,0.22,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,13.81,13.36,12.47,15.49,13.213333333333333,0.68193352559704,13.578333333333333,1.0328488111367646,17.050833333333333,4.24721611140398,0.30050687907313534,0.4402566158781074,5,184
2011-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2087.0,25.65,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,2000.0,1792.0,1600.0,1800.0,1797.3333333333333,200.05332622411973,1754.1666666666667,149.63210439830982,1885.5,181.11046352985923,0.043500000000000094,0.30437500000000006,5,181
2011-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1840.55,22.63,Potatoes,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,1654.99,1451.11,1505.55,1942.77,1537.2166666666665,105.56442077392039,1734.9016666666666,237.27123470127282,1480.0866666666668,358.62395879840807,0.1121215233928905,0.222510046162532,8,181
2011-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,22.04,0.27,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,18.89,19.1,19.41,16.81,19.133333333333336,0.26159765544315455,18.293333333333333,1.02689175021829,20.0075,3.412304273441223,0.16675489677077815,0.1354971664090674,5,101
2011-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,5280.0,64.9,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,5320.0,5156.0,4990.0,4133.0,5155.333333333333,165.00101009791467,5093.166666666667,537.4094962565017,4724.333333333333,567.1489035411091,-0.007518796992481258,0.05811623246492981,1,101
2011-02-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2700.0,33.19,Sorghum,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,2700.0,2700.0,2100.0,1800.0,2500.0,346.41016151377534,2150.0,441.58804331639294,2161.0833333333335,460.5446298249573,0.0,0.2857142857142858,10,104
2011-02-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2137.0,26.27,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,1710.0,1600.0,1510.0,1420.0,1606.6666666666667,100.16652800877606,1454.1666666666667,191.53111148497015,1603.9166666666667,261.9130523087707,0.24970760233918132,0.41523178807947025,5,172
2011-02-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,2222.22,27.32,Potatoes,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,1777.77,1888.88,1722.21,2333.32,1796.2866666666669,84.86384644436714,1995.3633333333335,249.949731639516,1747.2625,368.60542654035885,0.250004218768457,0.29033044750640147,8,104
2011-02-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,51.0,0.63,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,50.0,49.0,47.0,44.0,48.666666666666664,1.5275252316519545,46.666666666666664,2.42212028327798,41.833333333333336,5.7181264149168705,0.020000000000000018,0.0851063829787233,5,155
2011-02-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,49.0,0.6,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,48.51,47.27,33.89,48.12,43.22333333333333,8.106647478047474,43.04,5.970185926753039,46.915,5.937571434976983,0.010101010101010166,0.44585423428740034,1,184
2011-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,5670.0,69.7,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,4780.0,4025.0,3990.0,2783.0,4265.0,446.3462781294362,3829.6666666666665,784.3638611426886,4061.25,849.740615503555,0.18619246861924688,0.42105263157894735,1,36
2011-02-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,17.0,0.21,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,17.0,16.0,18.0,13.0,17.0,1.0000000000000222,15.166666666666666,2.1369760566434044,14.5,3.5032452487269024,0.0,-0.05555555555555558,5,104
2011-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2467.0,30.33,Sorghum,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,2438.0,2386.0,2250.0,2307.0,2358.0,97.077288796093,2402.1666666666665,233.8934942803383,2461.75,226.2866745765378,0.01189499589827725,0.09644444444444455,10,101
2011-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1226.11,15.07,Potatoes,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,988.88,951.1,987.22,1157.22,975.7333333333332,21.34923261697119,1022.215,72.04973775108537,841.3808333333333,258.01501222914544,0.23989766200145612,0.2419825368205668,8,36
2011-02-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,70.0,0.86,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,60.0,60.0,60.0,50.0,60.0,0.0,56.666666666666664,5.163977794943236,51.25,7.1111308396190545,0.16666666666666674,0.16666666666666674,1,104
2011-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,20.92,0.26,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,16.8,16.95,16.99,15.25,16.91333333333333,0.10016652800909699,16.593333333333334,0.665812786500051,18.295,3.0896292804977565,0.24523809523809526,0.2313125367863451,5,181
2011-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2990.0,36.75,Sorghum,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,2888.0,2764.0,2975.0,2993.0,2875.6666666666665,106.03930089044445,2901.5,81.41437219556363,2919.0,94.6150093801096,0.035318559556786644,0.005042016806722671,10,181
2011-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,19.14,0.24,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,12.99,13.35,12.79,12.13,13.043333333333331,0.28378395538396767,12.719999999999999,0.5134588591112972,16.585833333333333,4.862280531776938,0.47344110854503474,0.49648162627052406,5,36
2011-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1900.0,23.36,Potatoes,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,1833.33,1779.99,1919.44,1955.55,1844.2533333333333,70.36380485260392,1860.6433333333332,75.68701914243304,1551.8474999999999,354.33606072420287,0.036365520664582984,-0.010127953986579397,8,101
2011-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,55.46,0.68,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,58.24,61.05,62.99,49.06,60.76,2.3882420312855883,58.025,5.011988627281655,53.18166666666667,6.4389282469753475,-0.047733516483516536,-0.11954278456897927,1,181
2011-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,1777.0,21.84,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,1390.0,1233.0,1210.0,1448.0,1277.6666666666667,97.96087654432618,1279.6666666666667,110.20102842834945,1543.25,340.2699797086285,0.2784172661870503,0.4685950413223141,5,36
2011-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,1800.0,22.13,Sorghum,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,1700.0,1808.0,1842.0,3450.0,1783.3333333333333,74.14400402819724,2566.6666666666665,1250.171134951798,3088.5,1018.3802201178466,0.05882352941176472,-0.0228013029315961,10,36
2011-02-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,4677.0,57.49,Beans (Dry),2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,4730.0,4752.0,4455.0,4452.0,4645.666666666667,165.48816674715493,4539.833333333333,157.29770076725544,4593.083333333333,181.36826340266396,-0.011205073995771642,0.04983164983164978,1,181
2011-02-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2041.0,25.09,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,2031.0,2000.0,1800.0,1560.0,1943.6666666666667,125.38075344060107,1779.8333333333333,200.5317098781787,1892.4166666666667,336.2935563768741,0.00492368291482026,0.13388888888888895,5,101
2011-02-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,22.53,0.28,Maize,2011-02,2,Feb,2011,1,46,0.8660254037844386,0.5000000000000001,17.24,16.3,14.85,21.23,16.13,1.2040348832155854,17.55,2.2262524564837642,21.111666666666668,4.13542530149468,0.3068445475638053,0.5171717171717174,5,172
2011-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2454.0,28.67,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2041.0,2031.0,2000.0,1600.0,2024.0,21.377558326417667,1860.0,190.99005209695957,1862.5,301.1678782823471,0.20235178833904954,0.2270000000000001,5,101
2011-03-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,5365.0,62.68,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,4482.0,4229.0,3816.0,4324.0,4175.666666666667,336.18794346813206,4282.333333333333,255.1522421352944,4354.248333333334,237.6099001929343,0.19701026327532345,0.4059224318658281,1,172
2011-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2210.0,25.82,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2087.0,2000.0,1792.0,1733.0,1959.6666666666667,151.5794621092649,1802.0,203.4197630516759,1879.8333333333333,172.7840656233491,0.05893627216099673,0.2332589285714286,5,181
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,21.8,0.25,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,19.14,12.99,13.35,12.07,15.159999999999998,3.451477944301549,13.888333333333335,2.607546100583184,16.344166666666666,4.6332247916216005,0.13897596656217348,0.6329588014981273,5,36
2011-03-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,46.0,0.54,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,42.6,44.0,42.29,46.29,42.96333333333333,0.9110616517739548,43.98,1.4571067222409586,44.24333333333333,1.1745276290982287,0.07981220657277,0.08772759517616469,5,122
2011-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,25.11,0.29,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,22.04,18.89,19.1,17.4,20.01,1.7611643875572873,19.165,1.5843579141089739,19.701666666666664,2.99351065817475,0.1392921960072595,0.31465968586387416,5,101
2011-03-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2250.0,26.29,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2137.0,1710.0,1600.0,1280.0,1815.6666666666667,283.6658832734971,1573.6666666666667,335.50956270524983,1605.75,265.8629602565268,0.052877866167524656,0.40625,5,172
2011-03-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,24.51,0.29,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,22.53,17.24,16.3,18.87,18.69,3.358586011999688,17.766666666666666,2.6742226284785384,20.815,3.8646521659311475,0.08788282290279636,0.503680981595092,5,172
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,73.24,0.86,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,56.66,57.01,56.56,42.22,56.74333333333333,0.2362907813117529,52.160000000000004,7.540007957555506,62.270833333333336,12.077399974808916,0.29262266148958704,0.2949080622347948,1,36
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,3257.0,38.05,Sorghum,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,1800.0,1700.0,1808.0,4733.0,1769.3333333333333,60.177515180782656,2291.6666666666665,1197.3628801105644,2979.6666666666665,1084.0106786905526,0.8094444444444444,0.8014380530973451,10,36
2011-03-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,22.0,0.26,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,17.0,17.0,16.0,13.0,16.666666666666668,0.5773502691896611,15.833333333333334,1.9407902170680829,14.25,3.165869118066573,0.2941176470588236,0.375,5,104
2011-03-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,70.0,0.82,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,70.0,60.0,60.0,50.0,63.333333333333336,5.773502691896252,60.0,6.324555320336792,52.916666666666664,8.908201872772082,0.0,0.16666666666666674,1,104
2011-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2948.0,34.44,Sorghum,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2990.0,2888.0,2764.0,2904.0,2880.6666666666665,113.17832536901321,2901.0,80.74651695273155,2940.0,77.1421356387496,-0.01404682274247493,0.06657018813314042,10,181
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,1918.88,22.42,Potatoes,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,1226.11,988.88,951.1,1011.66,1055.3633333333335,149.0726340859836,1033.6966666666667,98.50042896691778,902.6774999999999,254.4398649842078,0.5650145582370263,1.0175375880559354,8,36
2011-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,5880.0,68.69,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,5280.0,5320.0,5156.0,5760.0,5252.0,85.51023330572106,5284.333333333333,259.9089584194179,4789.333333333333,583.5609079893351,0.11363636363636354,0.14041892940263767,1,101
2011-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,61.87,0.72,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,59.13,62.55,56.01,62.56,59.23,3.2711465879719674,58.81999999999999,3.1114498228318723,53.37416666666666,6.582111374894537,0.0463385760189412,0.10462417425459747,1,101
2011-03-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,20.61,0.24,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,17.96,13.81,13.36,13.26,15.043333333333331,2.5359087785906684,13.99,1.9930679867982335,16.505,3.5680335811709325,0.14755011135857443,0.5426646706586826,5,184
2011-03-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,53.42,0.62,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,49.0,48.51,47.27,41.81,48.26,0.8916838004583679,43.18666666666667,6.128649660950339,46.40083333333333,5.400606798118047,0.09020408163265303,0.13010365982652838,1,184
2011-03-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,52.0,0.61,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,51.0,50.0,49.0,45.0,50.0,1.0000000000000133,47.833333333333336,2.5625508125043317,42.833333333333336,6.206057646779631,0.019607843137254832,0.061224489795918435,5,155
2011-03-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,36.0,0.42,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,36.0,38.0,32.0,32.0,35.333333333333336,3.0550504633039375,33.333333333333336,3.011090610836385,33.416666666666664,2.5301215685249523,0.0,0.125,5,160
2011-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2714.0,31.71,Sorghum,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2467.0,2438.0,2386.0,2843.0,2430.3333333333335,41.04063027456295,2428.8333333333335,229.9612286161877,2442.3333333333335,213.62725963838267,0.10012160518848812,0.13746856663872586,10,101
2011-03-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,3388.88,39.59,Potatoes,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2222.22,1777.77,1888.88,2250.0,1962.9566666666667,231.2995136902211,1976.8466666666666,222.51578763464408,1822.4941666666666,365.4641452991558,0.5249975249975252,0.7941213841006309,8,104
2011-03-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,53.23,0.62,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,47.81,47.46,48.47,48.86,47.913333333333334,0.5128677542337181,48.166666666666664,0.5605949220845058,47.85333333333333,1.94026396204858,0.11336540472704448,0.098205075304312,1,172
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,6109.0,71.37,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,5670.0,4780.0,4025.0,3000.0,4825.0,823.4227346873537,4310.833333333333,892.0000934230154,4116.25,933.9213637327076,0.0774250440917108,0.5177639751552796,1,36
2011-03-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,2700.0,31.54,Sorghum,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,2700.0,2700.0,2700.0,1800.0,2700.0,0.0,2300.0,451.6635916254488,2152.75,448.6847698855775,0.0,0.0,10,104
2011-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,5185.0,60.57,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,4677.0,4730.0,4752.0,4400.0,4719.666666666667,38.552993831012984,4577.333333333333,158.98134062419126,4628.833333333333,145.99553749926125,0.10861663459482584,0.09111952861952854,1,181
2011-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,3005.55,35.11,Potatoes,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,1840.55,1654.99,1451.11,2038.33,1648.8833333333332,194.79180407125324,1717.8649999999998,222.57539502379822,1552.68,333.11868769390446,0.6329629730243678,1.0712075583518827,8,181
2011-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,23.39,0.27,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,20.92,16.8,16.95,16.71,18.223333333333333,2.3365858283686864,17.53833333333333,1.6597519895053396,18.078333333333333,2.763899857853468,0.11806883365200749,0.37994100294985267,5,181
2011-03-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,2072.0,24.21,Maize,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,1777.0,1390.0,1233.0,1197.0,1466.6666666666667,279.98630918909777,1334.5,228.77303162741757,1512.8333333333333,295.21266089298507,0.1660101294316263,0.6804541768045418,5,36
2011-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,50.41,0.59,Beans (Dry),2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,55.46,58.24,61.05,56.05,58.25,2.795013416783389,59.09166666666666,2.9993827142709524,53.995,6.010105883199795,-0.09105661738189696,-0.17428337428337426,1,181
2011-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,2180.55,25.47,Potatoes,2011-03,3,Mar,2011,1,74,1.0,6.123233995736766e-17,1900.0,1833.33,1779.99,1775.0,1837.7733333333333,60.12825819309337,1851.385,64.29618301268249,1597.7741666666664,361.28529848202106,0.1476578947368421,0.22503497210658496,8,101
2011-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,3000.0,35.84,Sorghum,2011-04,4,Apr,2011,2,105,0.8660254037844387,-0.4999999999999998,2948.0,2990.0,2888.0,2885.0,2942.0,51.26402247191492,2908.3333333333335,83.03894668566323,2944.0,76.11713461380633,0.01763907734056991,0.03878116343490312,10,181
2011-04-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,54.9,0.66,Maize,2011-04,4,Apr,2011,2,105,0.8660254037844387,-0.4999999999999998,46.0,42.6,44.0,44.0,44.199999999999996,1.7088007490634458,43.931666666666665,1.367192988084146,44.36833333333333,1.2794589292021479,0.1934782608695651,0.2477272727272728,5,122
